recon_loss,KL,disnt_basal,disnt_after,r2_mean,r2_var,adv_loss,penalty_adv,adv_perts,acc_perts,penalty_perts,epoch,mode
3096.310576386504,,0.0,0.0,0.12488438441203191,0.17753730344248345,1.5002224170244658,0.08814311241731047,1.5002224170244658,0.33025441212313517,0.08814311241731047,0,train
2352.860783503606,,0.0,0.0,0.48673607831472876,0.1789444814671527,1.2513807095014131,0.02084003317480286,1.2513807095014131,0.5125159788262713,0.02084003317480286,1,train
2206.2955577137704,,0.0,0.0,0.604023892407889,0.09405596216956337,1.1296851982127178,0.014585990319028496,1.1296851982127178,0.5638125332502218,0.014585990319028496,2,train
2160.610091324691,,0.0,0.0,0.6771846010134771,0.10168258305434343,1.0276275820784517,0.011417719147478541,1.0276275820784517,0.6099012530112005,0.011417719147478541,3,train
2141.1852356627746,,0.0,0.0,0.724972848708813,0.10920894945060815,0.9636540917249826,0.008724297156247,0.9636540917249826,0.6356515432452108,0.008724297156247,4,train
2130.0960827502577,,0.0,0.0,0.7532047312338275,0.1484117295715835,0.9204243827652145,0.0067884060166155296,0.9204243827652145,0.6517864105465648,0.0067884060166155296,5,train
2122.5945508349073,,0.0,0.0,0.7740374500934893,0.17938259695912454,0.8982287167192815,0.005543545354157686,0.8982287167192815,0.666000294816363,0.005543545354157686,6,train
2117.506601186899,,0.0,0.0,0.7896645390070401,0.2317046200836098,0.88048396726231,0.0047314716464219,0.88048396726231,0.6755886641177502,0.0047314716464219,7,train
2112.5633665650757,,0.0,0.0,0.8063142160792927,0.251953271326128,0.8616036288030855,0.004040008003357798,0.8616036288030855,0.682105187531356,0.004040008003357798,8,train
2104.5397186279297,,0.4001439168204155,0.401147640508788,0.807433533668518,0.28416510125001276,,,,,,9,valid
2110.1940113109545,,0.0,0.0,0.8197653980045526,0.27059002485904066,0.8487947308100187,0.003427004371769726,0.8487947308100187,0.6833732580090617,0.003427004371769726,9,train
2107.01851444454,,0.0,0.0,0.8316741832010038,0.2886031981352921,0.8337617844015688,0.002952634065877646,0.8337617844015688,0.6982906683460697,0.002952634065877646,10,train
2102.1117010430976,,0.0,0.0,0.8428093408490276,0.2971218398639134,0.8252230718895629,0.0026481655212895324,0.8252230718895629,0.6964830251840445,0.0026481655212895324,11,train
2100.118897825807,,0.0,0.0,0.8492177722218274,0.3087280847214081,0.8164956471422217,0.0022762346314266326,0.8164956471422217,0.6932708889573485,0.0022762346314266326,12,train
2096.1671397450204,,0.0,0.0,0.8574535893869926,0.30997723995984255,0.8076316655337156,0.0020557100030904013,0.8076316655337156,0.7038093137217092,0.0020557100030904013,13,train
2094.140111231542,,0.0,0.0,0.8627566585173974,0.3107056041340251,0.8003163226358183,0.0018197414892104765,0.8003163226358183,0.7019432684877417,0.0018197414892104765,14,train
2091.137732872596,,0.0,0.0,0.8667229019678556,0.32013988298374224,0.7999365480391534,0.001572666687813277,0.7999365480391534,0.7030129124830057,0.001572666687813277,15,train
2087.8964173033996,,0.0,0.0,0.8729765696839972,0.32483629368163736,0.7934932237143045,0.0013951963259993742,0.7934932237143045,0.7046397308726887,0.0013951963259993742,16,train
2085.630576332847,,0.0,0.0,0.8747564436315178,0.3265163686249282,0.7845617257631742,0.0012298256255841504,0.7845617257631742,0.710761940741277,0.0012298256255841504,17,train
2083.6102040049796,,0.0,0.0,0.8773052119946742,0.3332408616831014,0.7818445419217204,0.0011276720508855457,0.7818445419217204,0.7065717230786334,0.0011276720508855457,18,train
2077.417958577474,,0.42553561320739924,0.42682519970403093,0.8709965010484061,0.32405634472767514,,,,,,19,valid
2080.66841008113,,0.0,0.0,0.8799010620012389,0.33794049731977693,0.7899358541100889,0.0010247981204884126,0.7899358541100889,0.7028135152963492,0.0010247981204884126,19,train
2078.5348463792066,,0.0,0.0,0.8816928305468716,0.3369637537788559,0.7814704854409773,0.0008886559216383223,0.7814704854409773,0.7129475769105849,0.0008886559216383223,20,train
2076.303969833877,,0.0,0.0,0.8824990176892541,0.3390179082587525,0.7809918156036963,0.0007964076066855341,0.7809918156036963,0.7090902714938908,0.0007964076066855341,21,train
2074.224838759873,,0.0,0.0,0.8845939439731639,0.3409230803395366,0.7756462306766719,0.0007479740510461852,0.7756462306766719,0.7139844855109414,0.0007479740510461852,22,train
2072.0018511761677,,0.0,0.0,0.8854028252454905,0.34591646626755435,0.7705709613286532,0.0006778954528272152,0.7705709613286532,0.7108158501949939,0.0006778954528272152,23,train
2070.237610533997,,0.0,0.0,0.8870120501780249,0.34898546213632103,0.7697374296712352,0.0006298830383457243,0.7697374296712352,0.7141794437890524,0.0006298830383457243,24,train
2067.5489837311125,,0.0,0.0,0.8864377709535451,0.3527647924947215,0.7634621138101095,0.0005728790885768831,0.7634621138101095,0.7208101002724616,0.0005728790885768831,25,train
2065.3431248926854,,0.0,0.0,0.888471861724015,0.35352474673763734,0.7527302988282927,0.0005053302932841083,0.7527302988282927,0.7197779017490346,0.0005053302932841083,26,train
2063.3123323209993,,0.0,0.0,0.8878593418624375,0.358504451762189,0.7458722512800615,0.0004690392617097435,0.7458722512800615,0.7261154841590713,0.0004690392617097435,27,train
2062.1475427648525,,0.0,0.0,0.8896295700754439,0.36113309768530033,0.741864976647136,0.0004617801634594798,0.741864976647136,0.730110587654533,0.0004617801634594798,28,train
2057.3413441975913,,0.4285069237341717,0.43053738803947317,0.8795244519909223,0.34005988488594685,,,,,,29,valid
2059.8306428678743,,0.0,0.0,0.8886494001189431,0.3655943190658486,0.7435123461943406,0.0004284736205590889,0.7435123461943406,0.7257597885289035,0.0004284736205590889,29,train
2057.2385696578813,,0.0,0.0,0.890651666332077,0.36568384550429966,0.7400556147753538,0.000387524462712463,0.7400556147753538,0.7290718339301727,0.000387524462712463,30,train
2056.3414226154705,,0.0,0.0,0.8902678200176783,0.3738318548097715,0.7329854015465621,0.0003417423829281082,0.7329854015465621,0.7354667835183196,0.0003417423829281082,31,train
2054.1700989440246,,0.0,0.0,0.8913874922217903,0.3723015672557957,0.7295192466987358,0.00031408412323798986,0.7295192466987358,0.7351447442075708,0.00031408412323798986,32,train
2052.821267599588,,0.0,0.0,0.890834041087182,0.37009794201169693,0.7286833046556829,0.00029276850109454243,0.7286833046556829,0.7370291797669379,0.00029276850109454243,33,train
2051.005164513221,,0.0,0.0,0.892807688817873,0.37349296952341937,0.7225935131638914,0.00027600175259673656,0.7225935131638914,0.7335144988783113,0.00027600175259673656,34,train
2049.488345638736,,0.0,0.0,0.890581820168338,0.37887148241420376,0.7231337329843542,0.0002590297209583999,0.7231337329843542,0.7356849686130063,0.0002590297209583999,35,train
2047.8578243046015,,0.0,0.0,0.8913650317506474,0.38197529617246695,0.7250683163548564,0.00025451528417761435,0.7250683163548564,0.7308705580103528,0.00025451528417761435,36,train
2046.1348407451924,,0.0,0.0,0.8936682021224893,0.38220024135086555,0.7160080595985874,0.00021992602123646065,0.7160080595985874,0.7398914072539781,0.00021992602123646065,37,train
2044.687992305546,,0.0,0.0,0.891932771756099,0.3867158129975035,0.7141825406105964,0.00021396531592472457,0.7141825406105964,0.7437797162559007,0.00021396531592472457,38,train
2046.6825052897136,,0.4324595627976513,0.43375814635816057,0.8846060400207838,0.37265753000974655,,,,,,39,valid
2042.9341960529705,,0.0,0.0,0.8933229450341107,0.3860753341035529,0.7153695978961148,0.00020902158745836157,0.7153695978961148,0.739036466394152,0.00020902158745836157,39,train
2041.4917850703985,,0.0,0.0,0.8927933193825104,0.38975512719416355,0.7132620090966696,0.00018568175898205178,0.7132620090966696,0.7447826102539733,0.00018568175898205178,40,train
2040.033668601906,,0.0,0.0,0.8929188374634627,0.3861264720067873,0.715491268660996,0.0001674081509311994,0.715491268660996,0.7409403808824309,0.0001674081509311994,41,train
2038.5807635967549,,0.0,0.0,0.8932756781578063,0.3903198599815369,0.7102117043930095,0.00015834411824471316,0.7102117043930095,0.7460382823105697,0.00015834411824471316,42,train
2036.7440748948318,,0.0,0.0,0.8938068775030281,0.39279445147776343,0.7120256096452147,0.00015525202434218954,0.7120256096452147,0.7396024884758415,0.00015525202434218954,43,train
2035.6102871737637,,0.0,0.0,0.8942686139882265,0.3950932456896855,0.7041315279164158,0.00015496594072222553,0.7041315279164158,0.744311680505564,0.00015496594072222553,44,train
2033.728272825807,,0.0,0.0,0.8959394676344734,0.39231986030117494,0.7043176768245277,0.00015237875656263591,0.7043176768245277,0.7418952007870098,0.00015237875656263591,45,train
2033.0689978966345,,0.0,0.0,0.8946827414271595,0.3954904261526171,0.70220354952655,0.0001371141369115018,0.70220354952655,0.747501803623451,0.0001371141369115018,46,train
2031.6362774188701,,0.0,0.0,0.895211484013023,0.3973408064999423,0.703118079311245,0.00011900533536390867,0.703118079311245,0.7458792590832972,0.00011900533536390867,47,train
2030.1214921553055,,0.0,0.0,0.8942602152352804,0.4025769072574573,0.7007012118350019,0.00011190951942505004,0.7007012118350019,0.7425166080286215,0.00011190951942505004,48,train
2039.5560811360676,,0.43152003969362646,0.4328657193006753,0.881934204697609,0.3922432427604993,,,,,,49,valid
2029.0369296231113,,0.0,0.0,0.89621697978659,0.40156147768209266,0.6996451445988247,0.00010515117804364612,0.6996451445988247,0.7435908612314162,0.00010515117804364612,49,train
2028.0901495964972,,0.0,0.0,0.8948161816858983,0.39990816286631997,0.7012961244845128,0.00010350839438615367,0.7012961244845128,0.744059796516712,0.00010350839438615367,50,train
2026.0819923484719,,0.0,0.0,0.8960644040788923,0.4055000857992487,0.6920116753368587,0.00010109313225257211,0.6920116753368587,0.752091584624825,0.00010109313225257211,51,train
2025.2162455464456,,0.0,0.0,0.8956138359321344,0.4053866183364785,0.6983039346370068,9.34412381563258e-05,0.6983039346370068,0.75020462340051,9.34412381563258e-05,52,train
2023.089116693853,,0.0,0.0,0.8960392211819741,0.40628598640253255,0.6961144654305427,9.395438367694926e-05,0.6961144654305427,0.7471203731966543,9.395438367694926e-05,53,train
2022.4734570849073,,0.0,0.0,0.8957061161051741,0.4065850315513192,0.6966485256677145,7.983820141816977e-05,0.6966485256677145,0.7490145459279909,7.983820141816977e-05,54,train
2020.962130033053,,0.0,0.0,0.8973062050211559,0.407200819843418,0.6967739580751775,7.466144840388249e-05,0.6967739580751775,0.7465117973285716,7.466144840388249e-05,55,train
2019.7737916380495,,0.0,0.0,0.8964810587547636,0.4077278396585485,0.6897882727476267,6.474202030706996e-05,0.6897882727476267,0.752162421142662,6.474202030706996e-05,56,train
2018.2054148244333,,0.0,0.0,0.8962500091437455,0.4110229168619429,0.6949567107053903,6.512118713241459e-05,0.6949567107053903,0.7461066973078382,6.512118713241459e-05,57,train
2017.1290699047047,,0.0,0.0,0.8977640643224611,0.41226230912156153,0.6965359704835075,6.609959285318231e-05,0.6965359704835075,0.7491031583848891,6.609959285318231e-05,58,train
2031.7429097493489,,0.4315587943879944,0.4327304120482551,0.8868052288889885,0.38196987460056947,,,,,,59,valid
2016.011455829327,,0.0,0.0,0.8974873092148329,0.4123247640473503,0.6997344091043367,4.750862365957194e-05,0.6997344091043367,0.7459619241756398,4.750862365957194e-05,59,train
2015.0263376759958,,0.0,0.0,0.8982060803161872,0.41382055099193865,0.6917403490988763,5.258461302825405e-05,0.6917403490988763,0.7480961058166001,5.258461302825405e-05,60,train
2013.7377084585337,,0.0,0.0,0.8981115938542965,0.41696626838746964,0.6902413597473731,5.712034162570489e-05,0.6902413597473731,0.7500963034210625,5.712034162570489e-05,61,train
2012.6507206172735,,0.0,0.0,0.8973429510881614,0.41791875912592963,0.6874889508708493,5.4616104474310605e-05,0.6874889508708493,0.7542252913936154,5.4616104474310605e-05,62,train
2011.5235394488325,,0.0,0.0,0.8977973522720757,0.4169794733707721,0.6836567232896994,6.544718562508933e-05,0.6836567232896994,0.7493861546883216,6.544718562508933e-05,63,train
2010.7330872252746,,0.0,0.0,0.8978758232934134,0.41732135212028426,0.6885023516613048,5.893624790284472e-05,0.6885023516613048,0.7519057655072474,5.893624790284472e-05,64,train
2009.3240685096155,,0.0,0.0,0.8979801290637845,0.42071104128282144,0.6838884019589686,5.04036611043072e-05,0.6838884019589686,0.7476873351977422,5.04036611043072e-05,65,train
2008.4062996329842,,0.0,0.0,0.8977078562254435,0.4163992571306754,0.6867005982241787,4.2371527282133074e-05,0.6867005982241787,0.7505313976780399,4.2371527282133074e-05,66,train
2007.5302479502918,,0.0,0.0,0.897974183664217,0.4181992426023379,0.6840354950873406,3.8117667342400335e-05,0.6840354950873406,0.7487662519727435,3.8117667342400335e-05,67,train
2006.0916426103195,,0.0,0.0,0.8983514692757155,0.4197162360935421,0.6765612615988805,4.611443200701615e-05,0.6765612615988805,0.7506412883381267,4.611443200701615e-05,68,train
2027.0232391357422,,0.4297387033229838,0.4312014024194634,0.8849661335349083,0.40418800959984463,,,,,,69,valid
2004.6796016483515,,0.0,0.0,0.8983855682414968,0.42381458806467576,0.6840300180099823,4.123224922902106e-05,0.6840300180099823,0.74480194573874,4.123224922902106e-05,69,train
2003.8045587225274,,0.0,0.0,0.8989727035983579,0.42214436740665645,0.6798267724749806,4.641043263594232e-05,0.6798267724749806,0.7555443290825729,4.641043263594232e-05,70,train
2002.9197327330871,,0.0,0.0,0.8980503198864697,0.42211113133273276,0.6783182398303524,4.073147786887906e-05,0.6783182398303524,0.755346777674916,4.073147786887906e-05,71,train
2001.9623366135818,,0.0,0.0,0.8987835379747244,0.4235811817777026,0.680546549650339,4.798211818221413e-05,0.680546549650339,0.7498347045301081,4.798211818221413e-05,72,train
2000.9747233967205,,0.0,0.0,0.8990846081094428,0.4247516725089524,0.6764465056277893,4.680516710019826e-05,0.6764465056277893,0.7536351700405498,4.680516710019826e-05,73,train
2000.0399183336194,,0.0,0.0,0.898859882092738,0.42772454639057533,0.673484899185516,3.890102904430629e-05,0.673484899185516,0.7511616637418558,3.890102904430629e-05,74,train
1999.751223385989,,0.0,0.0,0.8987726853444027,0.4292872149865705,0.6819229083401817,3.881154095021581e-05,0.6819229083401817,0.7516225655000288,3.881154095021581e-05,75,train
1999.090063744849,,0.0,0.0,0.8991660579220281,0.4264551330398727,0.6786742216938144,3.360289156262297e-05,0.6786742216938144,0.7511535607851468,3.360289156262297e-05,76,train
1997.7170906486092,,0.0,0.0,0.8996632481669332,0.42398659344557876,0.6765127129607148,3.792005306119487e-05,0.6765127129607148,0.7519676043437078,3.792005306119487e-05,77,train
1996.3834067543785,,0.0,0.0,0.8987710494261522,0.42587766070942307,0.6720366281467479,4.0250404617836465e-05,0.6720366281467479,0.7527356796212249,4.0250404617836465e-05,78,train
2025.3597106933594,,0.4297979775588405,0.43126149476342485,0.8867966229716937,0.4001525565981865,,,,,,79,valid
1995.9168432885474,,0.0,0.0,0.8997951201030185,0.42969111741244137,0.6783707574173644,4.550784748668472e-05,0.6783707574173644,0.7543695208790538,4.550784748668472e-05,79,train
1994.3193024016998,,0.0,0.0,0.8999675661652953,0.42910171917506623,0.6725562165726672,4.389885604420366e-05,0.6725562165726672,0.7547082069155934,4.389885604420366e-05,80,train
1993.7167043161917,,0.0,0.0,0.8995167551459846,0.4300979620807774,0.6748830269981216,4.137616257745928e-05,0.6748830269981216,0.7511918590619013,4.137616257745928e-05,81,train
1993.1814863603195,,0.0,0.0,0.8999354365107778,0.43236838199280114,0.6716964159693036,4.342580590067276e-05,0.6716964159693036,0.7519676593633798,4.342580590067276e-05,82,train
1992.0901415479052,,0.0,0.0,0.9001449283662734,0.4321439009446364,0.6686300949735956,3.6969683151255595e-05,0.6686300949735956,0.7557583975267934,3.6969683151255595e-05,83,train
1991.1634266612293,,0.0,0.0,0.8997677630120583,0.4309635927388956,0.67687830721939,3.349315587305076e-05,0.67687830721939,0.7508030527240628,3.349315587305076e-05,84,train
1989.9084137298248,,0.0,0.0,0.9004057110010923,0.43427582939902515,0.6758450931245155,3.0992856197068855e-05,0.6758450931245155,0.7512615827413706,3.0992856197068855e-05,85,train
1989.4054451407967,,0.0,0.0,0.8999477445424259,0.4359354279853485,0.664446045081694,2.996710906397008e-05,0.664446045081694,0.7545534496778971,2.996710906397008e-05,86,train
1988.4004201365042,,0.0,0.0,0.9006214090756006,0.43449024957614946,0.6594153501830258,3.1236341783369426e-05,0.6594153501830258,0.7592691156890367,3.1236341783369426e-05,87,train
1987.9917421445741,,0.0,0.0,0.9001543254642695,0.43540015417140915,0.6682055857810345,3.82403951031544e-05,0.6682055857810345,0.7535010464898833,3.82403951031544e-05,88,train
2022.5210469563801,,0.4310503118760686,0.4328947566367279,0.8879660661021868,0.4154748385151228,,,,,,89,valid
1986.7134795136503,,0.0,0.0,0.9007768927039681,0.435069928588448,0.672406547999644,3.642460342234699e-05,0.672406547999644,0.7545868715087136,3.642460342234699e-05,89,train
1986.2806490384614,,0.0,0.0,0.8997808962077886,0.43578103872445906,0.6723221507701245,3.73839017508241e-05,0.6723221507701245,0.7604705789587,3.73839017508241e-05,90,train
1985.4508472484547,,0.0,0.0,0.9007597352122213,0.4348185440996191,0.6689575144222805,3.5366546004903894e-05,0.6689575144222805,0.7542149142904596,3.5366546004903894e-05,91,train
1984.506362412002,,0.0,0.0,0.9008461402012752,0.43486779823408034,0.666344648861623,3.9601374616419586e-05,0.666344648861623,0.7595719819540506,3.9601374616419586e-05,92,train
1983.9276820591517,,0.0,0.0,0.9004943027601138,0.43704532830269777,0.6613515366564741,3.886864985058007e-05,0.6613515366564741,0.7550935299841912,3.886864985058007e-05,93,train
1982.5355922154017,,0.0,0.0,0.9013207814195653,0.4388309668708633,0.658615054665031,4.223725918564014e-05,0.658615054665031,0.7608330505234855,4.223725918564014e-05,94,train
1981.9256122295674,,0.0,0.0,0.9009724356315949,0.44076840379735927,0.6602425090559236,4.4018910072433454e-05,0.6602425090559236,0.7601349890887082,4.4018910072433454e-05,95,train
1981.3920482593578,,0.0,0.0,0.9014404936151189,0.4376257209987431,0.6631008615860572,3.699327993066011e-05,0.6631008615860572,0.7547588767586174,3.699327993066011e-05,96,train
1981.2028084220467,,0.0,0.0,0.9010798099276786,0.44094264507293707,0.6634020500785702,3.6477465558467276e-05,0.6634020500785702,0.7571272948286035,3.6477465558467276e-05,97,train
1979.8620310353708,,0.0,0.0,0.9009250808548142,0.4377829297558293,0.6604494295277439,3.392112639630795e-05,0.6604494295277439,0.7587748182998909,3.392112639630795e-05,98,train
2022.40576171875,,0.4258229156745965,0.42799210629512324,0.886510960261027,0.4108587091167768,,,,,,99,valid
1978.9627564817995,,0.0,0.0,0.9011971270645058,0.44150690128515063,0.6595336647479089,3.9139645862936354e-05,0.6595336647479089,0.7583048494307549,3.9139645862936354e-05,99,train
1978.359620482057,,0.0,0.0,0.9017606376291629,0.4393129486304064,0.6636009065659492,3.213230462885501e-05,0.6636009065659492,0.7606775295603406,3.213230462885501e-05,100,train
1977.9508002983346,,0.0,0.0,0.9009024508706817,0.43811200162866615,0.6601667296100449,3.594715162762441e-05,0.6601667296100449,0.7605341699097182,3.594715162762441e-05,101,train
1976.8068324497767,,0.0,0.0,0.9013985231682494,0.44459363562720167,0.6608674195441571,4.291509170191906e-05,0.6608674195441571,0.7599121509017525,4.291509170191906e-05,102,train
1976.4012290200035,,0.0,0.0,0.9013514534457698,0.441824823814434,0.6607539470379169,4.612758772661134e-05,0.6607539470379169,0.7520128514740493,4.612758772661134e-05,103,train
1975.6267827631352,,0.0,0.0,0.9018571030962599,0.44400379566045906,0.6631577172122158,5.006602714274777e-05,0.6631577172122158,0.7576759994684995,5.006602714274777e-05,104,train
1975.5701246995193,,0.0,0.0,0.9016881116143948,0.44393237658909385,0.662900468150338,4.3580094916251257e-05,0.662900468150338,0.7598667544323009,4.3580094916251257e-05,105,train
1974.124782688015,,0.0,0.0,0.9013947477707496,0.4447159875880231,0.6533742828683539,2.8888386320128728e-05,0.6533742828683539,0.7570078451554854,2.8888386320128728e-05,106,train
1973.9984801575379,,0.0,0.0,0.9021970122725101,0.4454463559192616,0.6529554318595718,3.3579185765120204e-05,0.6529554318595718,0.7605526014998719,3.3579185765120204e-05,107,train
1972.8846650175997,,0.0,0.0,0.9015191130585722,0.4455490473862532,0.6592361805858192,3.542540574320204e-05,0.6592361805858192,0.7563112640118861,3.542540574320204e-05,108,train
2026.0708923339844,,0.4327144451592617,0.43446046671794597,0.8925021936496099,0.4198029547929763,,,,,,109,valid
1972.1099571814905,,0.0,0.0,0.9028164183700478,0.4422483089205982,0.6538177849827232,3.225335215878052e-05,0.6538177849827232,0.7612181508934105,3.225335215878052e-05,109,train
1971.350364601219,,0.0,0.0,0.9023103414001046,0.4445503291192946,0.6562130359502939,2.790249324486164e-05,0.6562130359502939,0.7592166793215406,2.790249324486164e-05,110,train
1971.046115749485,,0.0,0.0,0.9023414226678701,0.4432974208842268,0.6574191870270195,3.149762305838521e-05,0.6574191870270195,0.7556989160212841,3.149762305838521e-05,111,train
1970.4900720617272,,0.0,0.0,0.9025289304963834,0.44323412965942227,0.6504920265831791,3.7285386103273295e-05,0.6504920265831791,0.7573887967801356,3.7285386103273295e-05,112,train
1969.3628600403504,,0.0,0.0,0.90280706515679,0.4461498398047227,0.6573487310619145,3.1328822569776096e-05,0.6573487310619145,0.756509896163102,3.1328822569776096e-05,113,train
1968.7582095638736,,0.0,0.0,0.9025865875757658,0.4477615220206124,0.6621104469011118,3.040465356510443e-05,0.6621104469011118,0.7589106075056307,3.040465356510443e-05,114,train
1968.061507340316,,0.0,0.0,0.9026494660220303,0.44566833776432085,0.6483686956075522,3.0379581949091518e-05,0.6483686956075522,0.7581899880052922,3.0379581949091518e-05,115,train
1967.996850317651,,0.0,0.0,0.9020266168720119,0.4483082839420862,0.6560186619287008,2.6528912409654975e-05,0.6560186619287008,0.7551215251723489,2.6528912409654975e-05,116,train
1966.7315298227163,,0.0,0.0,0.9026619866654112,0.4471526905730531,0.6522142297618991,3.0219435060037844e-05,0.6522142297618991,0.7597282155529483,3.0219435060037844e-05,117,train
1965.9957905863669,,0.0,0.0,0.902785353215186,0.4495076171644441,0.6554216637716188,3.230235643059132e-05,0.6554216637716188,0.7578205243571774,3.230235643059132e-05,118,train
2026.456507364909,,0.42610396903004544,0.4279888194852803,0.8920126527547835,0.4213565866152445,,,,,,119,valid
1965.8708013178227,,0.0,0.0,0.9020003432755942,0.45037160862933157,0.6521647958965092,3.0592195010588814e-05,0.6521647958965092,0.758428041096572,3.0592195010588814e-05,119,train
1965.4033538483002,,0.0,0.0,0.9016221933312466,0.450330982365451,0.6514218501992278,3.099310897596297e-05,0.6514218501992278,0.7625534907802121,3.099310897596297e-05,120,train
1964.3194150819884,,0.0,0.0,0.9028755051749093,0.44994952875179245,0.6486573831720667,3.361723244476404e-05,0.6486573831720667,0.7609806421038868,3.361723244476404e-05,121,train
1963.8480398995537,,0.0,0.0,0.9028679682658269,0.4515761773664873,0.6506079454998394,3.254849510388643e-05,0.6506079454998394,0.762081408893669,3.254849510388643e-05,122,train
1963.7158847012363,,0.0,0.0,0.9033414771268655,0.44890864655211726,0.6533637452911545,3.2331651709682774e-05,0.6533637452911545,0.7597120332193898,3.2331651709682774e-05,123,train
1963.6525328919129,,0.0,0.0,0.9025678035977124,0.44758974353035735,0.6502783308317374,2.755189931728334e-05,0.6502783308317374,0.7606053673304044,2.755189931728334e-05,124,train
1962.6964728386847,,0.0,0.0,0.9024604079487559,0.44890049276771127,0.6538528934284881,2.574543620236606e-05,0.6538528934284881,0.7598802525918562,2.574543620236606e-05,125,train
1961.982416509272,,0.0,0.0,0.9024515000018446,0.45126440184456956,0.6529336273670197,2.7467205109132918e-05,0.6529336273670197,0.7564325509490547,2.7467205109132918e-05,126,train
1961.2547822050997,,0.0,0.0,0.9030082722286603,0.4503265337629633,0.648225547848167,2.696188906459914e-05,0.648225547848167,0.7585980558133387,2.696188906459914e-05,127,train
1960.9529801253434,,0.0,0.0,0.9027877409379562,0.4519330417716895,0.6437754198745057,3.016159374359025e-05,0.6437754198745057,0.7570738884118887,3.016159374359025e-05,128,train
2019.5820058186848,,0.4252007045104104,0.42685014096044416,0.8941938474774361,0.42088651408751804,,,,,,129,valid
1960.4726696643202,,0.0,0.0,0.9031007876762975,0.4495663555113824,0.6461054774431082,2.6385907191676475e-05,0.6461054774431082,0.7625492228256477,2.6385907191676475e-05,129,train
1960.1213003305288,,0.0,0.0,0.9021731664846234,0.45261984814654344,0.6476458245581322,2.505691036276403e-05,0.6476458245581322,0.7597902548182142,2.505691036276403e-05,130,train
1958.8496657151443,,0.0,0.0,0.9026717128334466,0.4543627970821255,0.6457269686263997,2.841576554904653e-05,0.6457269686263997,0.7603716273884197,2.841576554904653e-05,131,train
1958.874271602421,,0.0,0.0,0.9037292390079289,0.45358483188754906,0.6437632618369636,2.6448272425720157e-05,0.6437632618369636,0.7596990865665477,2.6448272425720157e-05,132,train
